-24.0,106.0,FREE
-23.92635227820413,105.99999999999999,FREE
-23.82152522893264,106.00000000000001,FREE
-23.685518852185517,105.99999999999999,FREE
-23.518333147962778,106.0,FREE
-23.31996811626442,106.00000000000001,FREE
-23.090423757090424,106.00000000000001,FREE
-22.829700070440808,105.99999999999999,FREE
-22.537797056315576,106.0,FREE
-22.214714714714713,106.0,FREE
-21.86045304563823,106.00000000000001,FREE
-21.47501204908612,106.0,FREE
-21.058391725058392,105.99999999999999,FREE
-20.61059207355504,106.00000000000001,FREE
-20.131613094576053,105.99999999999999,FREE
-19.621454788121454,106.0,FREE
-19.08011715419123,106.00000000000001,FREE
-18.507600192785375,105.99999999999999,FREE
-17.903903903903906,106.00000000000001,FREE
-17.269028287546803,105.99999999999999,FREE
-16.602973343714083,105.99999999999999,FREE
-15.905739072405737,106.0,FREE
-15.177325473621769,106.0,FREE
-14.417732547362176,106.0,FREE
-13.626960293626961,106.0,FREE
-12.805008712416114,106.0,FREE
-11.951877803729655,105.99999999999999,FREE
-11.067567567567568,106.0,FREE
-10.152078003929855,106.0,FREE
-9.205409112816518,106.0,FREE
-8.227560894227562,106.00000000000003,FREE
-7.218533348162977,106.0,FREE
-6.178326474622771,106.0,FREE
-5.106940273606942,106.0,FREE
-4.0043747451154825,106.0,FREE
-2.870758145532917,105.99987174361549,FREE
-1.706720233747261,105.99898547195846,FREE
-0.5123456790123471,105.99725651577502,FREE
0.7123655186718302,105.99468487506526,FREE
1.9674133593052532,105.9912705498291,FREE
3.252797842887934,105.98701354006658,FREE
4.568518969419869,105.98191384577771,FREE
5.914576738901069,105.97597146696243,FREE
7.290971151331516,105.96918640362084,FREE
8.697702206711217,105.96155865575285,FREE
10.134769905040173,105.95308822335849,FREE
11.602174246318395,105.94377510643777,FREE
13.099915230545864,105.93361930499067,FREE
14.627992857722589,105.92262081901723,FREE
16.186407127848568,105.9107796485174,FREE
17.775158040923813,105.89809579349118,FREE
19.394245596948302,105.88456925393862,FREE
21.04366979592205,105.87020002985969,FREE
22.72343063784505,105.8549881212544,FREE
24.43352812271732,105.83893352812271,FREE
26.173962250538832,105.82203625046469,FREE
27.944733021309595,105.80429628828026,FREE
29.74584043502962,105.7857136415695,FREE
31.57728449169891,105.76628831033236,FREE
33.43906519131744,105.74602029456884,FREE
35.33118253388524,105.72490959427898,FREE
37.253636519402285,105.70295620946273,FREE
39.206427147868595,105.6801601401201,FREE
41.18955441928414,105.65652138625114,FREE
43.20301833364896,105.63203994785576,FREE
45.24681889096305,105.60671582493404,FREE
47.32095609122635,105.58054901748595,FREE
49.42542993443895,105.5535395255115,FREE
51.5602404206008,105.52568734901067,FREE
53.72534245957669,105.49726753780809,FREE
55.91574106639172,105.498749500251,FREE
58.12804947089231,105.55079253427603,FREE
60.362267673078485,105.65339663988313,FREE
62.618395672950236,105.80656181707234,FREE
64.89643347050753,106.01028806584362,FREE
67.19638106575044,106.26457538619701,FREE
69.51823845867891,106.56942377813247,FREE
71.86200564929295,106.92483324165008,FREE
74.22768263759255,107.3308037767497,FREE
76.61526942357773,107.78733538343147,FREE
79.02476600724849,108.29442806169533,FREE
81.45617238860483,108.85208181154128,FREE
83.90948856764672,109.46029663296932,FREE
86.38471454437419,110.11907252597942,FREE
88.88185031878729,110.82840949057166,FREE
91.40089589088589,111.58830752674596,FREE
93.94185126067009,112.39876663450238,FREE
96.50471642813983,113.25978681384085,FREE
99.08949139329519,114.17136806476147,FREE
101.69617615613613,115.13351038726414,FREE
104.32477071666258,116.14621378134892,FREE
106.97527507487469,117.20947824701581,FREE
109.64768923077236,118.32330378426477,FREE
112.34201318435554,119.48769039309579,FREE
115.05824693562433,120.70263807350895,FREE
117.79639048457868,121.96814682550419,FREE
120.55644383121862,123.28421664908151,FREE
123.33840697554413,124.65084754424095,FREE
126.14227991755519,126.06803951098243,FREE
128.96806265725186,127.53579254930608,FREE
131.8157551946341,129.05410665921178,FREE
134.6853575297019,130.62298184069957,FREE
137.57686966245527,132.24241809376946,FREE
140.4902915928942,133.9124154184214,FREE
143.42128264400537,135.63351639928214,FREE
146.35516146777408,137.40755620485353,FREE
149.29072566059554,139.23468513558603,FREE
152.22797522246972,141.11490319147978,FREE
155.16691015339666,143.04821037253473,FREE
158.10753045337626,145.0346066787508,FREE
161.04983612240872,147.07409211012816,FREE
163.99382716049385,149.16666666666669,FREE
166.93950356763168,151.31233034836637,FREE
169.88686534382234,153.5110831552273,FREE
172.83591248906566,155.76292508724939,FREE
175.7866450033617,158.0678561444327,FREE
178.73906288671057,160.42587632677723,FREE
181.6931661391121,162.83698563428294,FREE
184.6489547605664,165.30118406694987,FREE
187.6064287510734,167.81847162477794,FREE
190.56558811063314,170.3888483077672,FREE
193.52643283924567,173.01231411591777,FREE
196.48896293691087,175.6888690492294,FREE
199.45317840362887,178.41851310770232,FREE
202.4190792393996,181.20124629133642,FREE
205.38666544422304,184.0370686001317,FREE
208.35593701809918,186.92598003408813,FREE
211.32689396102808,189.8679805932058,FREE
214.29953627300972,192.86307027748467,FREE
217.27386395404415,195.91124908692478,FREE
220.2498770041313,199.01251702152604,FREE
223.22757542327108,202.16687408128846,FREE
226.2069592114637,205.37432026621212,FREE
229.188028368709,208.63485557629696,FREE
232.17078289500714,211.9484800115431,FREE
235.15522279035793,215.31519357195035,FREE
238.14134805476152,218.73499625751884,FREE
241.12915868821773,222.2078880682484,FREE
244.1202418634851,225.73055037019,FREE
247.16384402420437,229.20001332663995,FREE
250.28328779229682,232.56751145539937,FREE
253.4785731677624,235.8330447564682,FREE
256.749700150601,238.99661322984642,FREE
260.09666874081285,242.05821687553416,PROP
263.51947893839787,245.01785569353137,PROP
267.0181307433559,247.875529683838,PROP
270.59262415568725,250.6312388464541,PROP
274.24295917539155,253.28498318137957,PROP
277.9691358024691,255.83676268861453,PROP
281.77115403691977,258.28657736815893,PROP
285.64901387874363,260.6344272200128,PROP
289.60271532794053,262.8803122441761,PROP
293.6322583845107,265.02423244064886,PROP
297.73764304845383,267.066187809431,PROP
301.9188693197702,269.00617835052265,PROP
306.17593719845974,270.84420406392377,PROP
310.5088466845224,272.58026494963434,PROP
314.9175977779582,274.2143610076543,PROP
319.402190478767,275.7464922379837,PROP
323.9626247869491,277.17665864062263,PROP
328.59890070250424,278.50486021557094,PROP
333.31101822543263,279.7310969628287,PROP
338.0989773557341,280.85536888239585,PROP
342.9627780934087,281.8776759742725,PROP
347.9024204384564,282.79801823845867,PROP
352.9179043908773,283.6163956749542,PROP
358.0092299506714,284.3328082837593,PROP
363.17639711783863,284.9472560648737,PROP
368.41940589237896,285.4597390182976,FREE
373.7382562742922,285.8702571440309,FREE
379.13294826357884,286.17881044207365,FREE
384.60348186023856,286.3853989124259,FREE
390.1498570642715,286.49002255508765,FREE
395.72478935391854,286.4972885798712,FREE
401.2160268376483,286.41813435056673,FREE
406.6187824461097,286.2530262995728,FREE
411.9330561793024,286.00196442688934,FREE
417.1588480372264,285.6649487325163,FREE
422.2961580198817,285.24197921645373,FREE
427.3449861272683,284.7330558787015,FREE
432.3053323593863,284.13817871925977,FREE
437.17719671623576,283.4573477381285,FREE
441.9605791978164,282.6905629353077,FREE
446.6554798041285,281.83782431079726,FREE
451.26189853517184,280.89913186459734,FREE
455.77983539094646,279.8744855967078,FREE
460.20929037145254,278.76388550712875,FREE
464.5502634766899,277.5673315958601,FREE
468.8027547066587,276.28482386290193,FREE
