28.0,525.0,FREE
28.089496904311726,525.0000000000002,FREE
28.22185148111074,525.0,FREE
28.397063730397065,525.0,FREE
28.61513365217069,525.0,FREE
28.876061246431618,525.0,FREE
29.179846513179847,524.9999999999999,FREE
29.526489452415372,524.9999999999999,FREE
29.915990064138214,525.0,FREE
30.348348348348352,525.0000000000001,FREE
30.823564305045785,525.0,FREE
31.341637934230523,524.9999999999999,FREE
31.90256923590256,524.9999999999999,FREE
32.50635821006192,525.0,FREE
33.15300485670856,525.0,FREE
33.84250917584251,525.0,FREE
34.57487116746376,525.0,FREE
35.35009083157232,525.0,FREE
36.168168168168165,525.0,FREE
37.02910317725132,525.0,FREE
37.93289585882178,525.0,FREE
38.87954621287955,525.0,FREE
39.869054239424614,525.0,FREE
40.901419938456975,525.0,FREE
41.97664330997664,525.0,FREE
43.09472435398361,525.0,FREE
44.255663070477894,525.0,FREE
45.45945945945946,525.0,FREE
46.706113520928334,525.0,FREE
47.99562525488451,525.0,FREE
49.32622712802892,524.9840922003084,FREE
50.69109750391031,524.8908818728638,PULL
52.089559028497966,524.71427283139,PULL
53.52161170179187,524.4542650758866,PULL
54.98725552379207,524.1108586063541,PULL
56.486490494498504,523.6840534227922,PULL
58.01931661391121,523.1738495252009,PULL
59.58573388203017,522.5802469135803,PULL
61.185742298855416,521.9032455879302,PULL
62.81934186438691,521.142845548251,PULL
64.48653257862468,520.2990467945423,PULL
66.18731444156869,519.3718493268043,PULL
67.921687453219,518.3612531450369,PULL
69.68965161357553,517.2672582492402,PULL
71.49120692263836,516.0898646394143,PULL
73.32635338040743,514.8290723155588,PULL
75.19509098688278,513.484881277674,PULL
77.09741974206437,512.0572915257599,PULL
79.03333964595225,510.54630305981664,PULL
81.0028506985464,508.95191587984385,PULL
83.00595289984679,507.2741299858417,PULL
85.04264624985345,505.51294537781024,PULL
87.11293074856638,503.6683620557494,PULL
89.21680639598557,501.7403800196593,PULL
91.35427319211104,499.7289992695398,PULL
93.52533113694275,497.634219805391,PULL
95.72998023048072,495.4560416272128,PULL
97.96822047272497,493.1944647350052,PULL
100.24005186367549,490.8494891287684,PULL
102.5438070703336,488.42236530825124,PULL
104.8385322259196,485.94380867353834,PULL
107.10661612563514,483.4270276282288,PULL
109.34805876948019,480.8720221723225,PULL
111.56286015745475,478.27879230581937,PULL
113.75102028955884,475.64733802871945,PULL
115.91253916579242,472.97765934102273,PULL
118.04741678615551,470.2697562427292,PULL
120.15565315064815,467.52362873383896,PULL
122.23724825927029,464.73927681435185,PULL
124.29220211202193,461.91670048426806,PULL
126.3205147089031,459.0558997435874,PULL
128.32218604991377,456.15687459231003,PULL
130.29721613505396,453.2196250304358,PULL
132.24560496432366,450.24415105796487,PULL
134.1673525377229,447.23045267489715,PULL
136.06245885525166,444.17852988123263,PULL
137.9309239169099,441.08838267697126,PULL
139.77274772269766,437.9600110621131,PULL
141.58793027261495,434.79341503665825,PULL
143.37647156666173,431.58859460060665,PULL
145.13837160483808,428.34554975395815,PULL
146.87363038714392,425.0642804967129,PULL
148.58224791357924,421.74478682887093,PULL
150.2642241841441,418.38706875043215,PULL
151.9195591988385,414.9911262613965,PULL
153.54825295766238,411.5569593617642,PULL
155.15030546061575,408.08456805153503,PULL
156.7257167076987,404.5739523307091,PULL
158.27448669891112,401.0251121992864,PULL
159.7961940919899,397.4608001394788,PULL
161.2901144387631,393.9201363525689,PULL
162.75623521419314,390.40379719058393,PULL
164.19455641828014,386.9117826535244,PULL
165.60507805102398,383.44409274138997,PULL
166.98780011242474,380.00072745418083,PULL
168.34272260248235,376.58168679189697,PULL
169.66984552119686,373.1869707545384,PULL
170.9691688685683,369.8165793421049,PULL
172.24069264459652,366.47051255459655,PULL
173.4844168492817,363.14877039201355,PULL
174.70034148262377,359.85135285435587,PULL
175.88846654462267,356.57825994162334,PULL
177.04879203527852,353.329491653816,PULL
178.1813179545912,350.1050479909338,PULL
179.2860443025608,346.904928952977,PULL
180.3629710791873,343.72913453994533,PULL
181.41209828447063,340.5776647518389,PULL
182.4334259184109,337.4505195886577,PULL
183.42695398100807,334.34769905040173,PULL
184.39268247226204,331.26920313707103,PULL
185.33061139217293,328.21503184866543,PULL
186.24074074074073,325.1851851851852,PULL
187.1230705179654,322.1796631466301,PULL
187.97760072384696,319.19846573300026,PULL
188.80433135838538,316.24159294429563,PULL
189.60326242158072,313.3090447805163,PULL
190.37439391343293,310.400821241662,PULL
191.11772583394202,307.51692232773314,PULL
191.83646459272083,304.65247429611793,PULL
192.55230355480606,301.7745032319607,PULL
193.26930083236388,298.87684080476873,PULL
193.98745642539436,295.95948701454205,PULL
194.70677033389745,293.0224418612807,PULL
195.4272425578732,290.0657053449847,PULL
196.14887309732157,287.0892774656538,PULL
196.87166195224253,284.0931582232883,PULL
197.59560912263615,281.0773476178882,PULL
198.32071460850239,278.0418456494533,PULL
199.04697840984127,274.9866523179837,PULL
199.77440052665278,271.9117676234793,PULL
200.50298095893692,268.8171915659403,PULL
201.2327197066937,265.70292414536664,PULL
201.96361676992308,262.5689653617582,PULL
202.6956721486251,259.415315215115,PULL
203.42888584279973,256.24197370543715,PULL
204.16325785244703,253.04894083272458,PULL
204.89878817756698,249.83621659697735,PULL
205.6354768181595,246.60380099819545,PULL
206.37332377422467,243.35169403637877,PULL
207.11232904576252,240.07989571152737,PULL
207.8524926327729,236.78840602364124,PULL
208.59381453525594,233.47722497272042,PULL
209.3362947532116,230.14635255876502,PULL
210.07993328664,226.7957887817748,PULL
210.82473013554093,223.4255336417499,PULL
211.57068529991452,220.03558713869023,PULL
212.31779877976075,216.6259492725959,PULL
213.0660254849444,213.19693567441323,PULL
213.80864197530863,209.79561042524008,PULL
214.5408336264192,206.45567589611633,PULL
215.2626004382761,203.177132087042,PULL
215.97394241087932,199.95997899801705,PULL
216.6748595442289,196.8042166290414,PULL
217.3653518383248,193.7098449801153,PULL
218.04541929316701,190.67686405123845,PULL
218.71506190875562,187.705273842411,PULL
219.3742796850905,184.7950743536329,PULL
220.02307262217172,181.9462655849042,PULL
220.66144071999926,179.15884753622498,PULL
221.28938397857317,176.43282020759503,PULL
221.90690239789336,173.76818359901444,PULL
222.51399597795995,171.16493771048326,PULL
223.11066471877285,168.62308254200144,PULL
223.69690862033204,166.1426180935691,PULL
